week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
4,00-0040730,RJ Harvey,RB,DEN,Broncos,1,0,5,4,40,15,39,1,3.0,2.6667,21.61,11.9,5.36,17.8,19.8,15.8,17.8,19.8,15.8,18,18
4,00-0039868,Troy Franklin,WR,DEN,Broncos,1,0,8,4,55,114,28,0,14.25,0.4825,57.07,19.05,40.71,7.5,9.5,5.5,7.5,9.5,5.5,4,4
4,00-0039901,Keon Coleman,WR,BUF,Bills,1,43,4,3,45,81,1,0,20.25,0.5556,52.59,18.18,36.16,6.0,7.5,4.5,6.0,7.5,4.5,3,3
4,00-0037248,James Cook,RB,BUF,Bills,1,43,4,3,18,4,21,0,1.0,4.5,28.52,18.18,1.79,21.0,22.5,19.5,21.0,22.5,19.5,25,25
4,00-0039875,Ray Davis,RB,BUF,Bills,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,1,1
4,00-0035537,Ty Johnson,RB,BUF,Bills,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,00-0036980,Elijah Moore,WR,BUF,Bills,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,00-0036988,Josh Palmer,WR,BUF,Bills,1,15,3,2,25,22,8,0,7.3333,1.1364,27.33,13.64,9.82,3.5,4.5,2.5,3.5,4.5,2.5,2,2
4,00-0037261,Khalil Shakir,WR,BUF,Bills,1,31,5,5,69,8,61,1,1.6,8.625,36.59,22.73,3.57,15.4,17.9,12.9,15.4,17.9,12.9,5,5
4,00-0033282,Curtis Samuel,WR,BUF,Bills,1,20,2,1,9,47,9,0,23.5,0.1915,28.32,9.09,20.98,1.4,1.9,0.9,1.4,1.9,0.9,1,1
4,00-0036139,Rico Dowdle,RB,CAR,Panthers,1,27,1,1,-2,-2,0,0,-2.0,1.0,3.92,3.13,-1.09,3.5,4.0,3.0,3.5,4.0,3.0,10,10
4,00-0036555,Chuba Hubbard,RB,CAR,Panthers,1,35,3,3,20,-6,26,0,-2.0,-3.3333,11.77,9.38,-3.28,8.4,9.9,6.9,8.4,9.9,6.9,13,13
4,00-0040644,Trevor Etienne,RB,CAR,Panthers,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,3.3,3.3,3.3,3.3,7,7
4,00-0040124,Tetairoa McMillan,WR,CAR,Panthers,1,65,8,4,62,106,25,0,13.25,0.5849,78.05,25.0,57.92,8.2,10.2,6.2,8.2,10.2,6.2,4,4
4,00-0034983,Hunter Renfrow,WR,CAR,Panthers,1,34,2,2,10,7,3,0,3.5,1.4286,12.05,6.25,3.83,2.0,3.0,1.0,2.0,3.0,1.0,2,2
